latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
35.69953,-105.28998,323.95,1,1,2022-04-30,0902,A,23,6.1NRT,280.56,22.73,N
35.72419,-105.51976,307.45,1,1,2022-04-30,0902,A,54,6.1NRT,274.05,11.95,N
35.72261,-105.50893,310.74,1,1,2022-04-30,0902,A,81,6.1NRT,276.83,14.31,N
35.71944,-105.48724,312.93,1,1,2022-04-30,0902,A,20,6.1NRT,277.82,13.94,N
35.71626,-105.46555,321.01,1,1,2022-04-30,0902,A,55,6.1NRT,281.07,19.72,N
35.71058,-105.48915,354.98,1,1,2022-04-30,0902,A,100,6.1NRT,281.91,76.45,N
35.70899,-105.4783,321.84,1,1,2022-04-30,0902,A,44,6.1NRT,277.4,21.46,N
35.7074,-105.46745,321.84,1,1,2022-04-30,0902,A,65,6.1NRT,278.39,21.45,N
35.70581,-105.45661,330.6,1,1,2022-04-30,0902,A,78,6.1NRT,287.01,30.61,N
35.70263,-105.43493,318.91,1,1,2022-04-30,0902,A,47,6.1NRT,286.65,16.18,N
35.70103,-105.42408,322.67,1,1,2022-04-30,0902,A,64,6.1NRT,287.42,20.2,N
35.69944,-105.41323,324.05,1,1,2022-04-30,0902,A,77,6.1NRT,285.42,22.31,N
35.69784,-105.40237,328.86,1,1,2022-04-30,0902,A,89,6.1NRT,285.07,27.95,N
35.69624,-105.39153,315.36,1,1,2022-04-30,0902,A,32,6.1NRT,282.01,14.73,N
35.69304,-105.36982,305.7,1,1,2022-04-30,0902,A,65,6.1NRT,278.46,9.82,N
35.69144,-105.35897,316.11,1,1,2022-04-30,0902,A,93,6.1NRT,279.37,17.02,N
35.68983,-105.34811,323.25,1,1,2022-04-30,0902,A,100,6.1NRT,282.33,23.69,N
35.68823,-105.33727,312.3,1,1,2022-04-30,0902,A,76,6.1NRT,283.76,14.12,N
35.68663,-105.32642,330.19,1,1,2022-04-30,0902,A,100,6.1NRT,288.73,31.31,N
35.68502,-105.31557,335.56,1,1,2022-04-30,0902,A,98,6.1NRT,291.69,37.91,N
35.69695,-105.4585,323.74,1,1,2022-04-30,0902,A,84,6.1NRT,282.83,24.24,N
35.69536,-105.44768,327.12,1,1,2022-04-30,0902,A,50,6.1NRT,289.66,26.8,N
35.69377,-105.43684,320.11,1,1,2022-04-30,0902,A,38,6.1NRT,286.94,18.89,N
35.68898,-105.4043,356.96,1,1,2022-04-30,0902,A,100,6.1NRT,288.36,77.63,N
35.68738,-105.39346,383.33,1,1,2022-04-30,0902,A,100,6.1NRT,295.53,167.18,N
35.67777,-105.32836,319.55,1,1,2022-04-30,0902,A,81,6.1NRT,279.14,20.12,N
35.67617,-105.31751,326.06,1,1,2022-04-30,0902,A,63,6.1NRT,280.55,25.88,N
35.6881,-105.46042,359.97,1,1,2022-04-30,0902,A,100,6.1NRT,285.05,90.51,N
35.6865,-105.44961,355.61,1,1,2022-04-30,0902,A,100,6.1NRT,297.49,77.8,N
35.68491,-105.43877,330.95,1,1,2022-04-30,0902,A,80,6.1NRT,290.63,31.74,N
35.68012,-105.40623,319.4,1,1,2022-04-30,0902,A,23,6.1NRT,284.3,17.06,N
35.67852,-105.39539,385.54,1,1,2022-04-30,0902,A,100,6.1NRT,297.33,175.98,N
35.67692,-105.38454,362.19,1,1,2022-04-30,0902,A,100,6.1NRT,290.33,93.62,N
35.67829,-105.45812,361.13,1,1,2022-04-30,0902,A,100,6.1NRT,288.99,92.93,N
35.67671,-105.44729,380.91,1,1,2022-04-30,0902,A,100,6.1NRT,312.18,160.23,N
35.67513,-105.43645,339.47,1,1,2022-04-30,0902,A,100,6.1NRT,297.75,44.77,N
35.67354,-105.4256,325.58,1,1,2022-04-30,0902,A,64,6.1NRT,287.28,25.25,N
35.66874,-105.39304,338.54,1,1,2022-04-30,0902,A,82,6.1NRT,291.3,43.52,N
35.66714,-105.38219,326.23,1,1,2022-04-30,0902,A,100,6.1NRT,282.5,27.55,N
35.66786,-105.44922,365.68,1,1,2022-04-30,0902,A,100,6.1NRT,290.11,106.19,N
35.66627,-105.43838,388.84,1,1,2022-04-30,0902,A,100,6.1NRT,306.45,195.82,N
35.66468,-105.42754,361.44,1,1,2022-04-30,0902,A,100,6.1NRT,293.32,92.86,N
35.66308,-105.41668,339.43,1,1,2022-04-30,0902,A,100,6.1NRT,287.94,45.09,N
35.66148,-105.40583,353.79,1,1,2022-04-30,0902,A,100,6.1NRT,292.54,73.45,N
35.65989,-105.39498,339.75,1,1,2022-04-30,0902,A,100,6.1NRT,288.04,46.28,N
35.65263,-105.40776,303.27,1,1,2022-04-30,0902,A,54,6.1NRT,277.34,9.28,N
35.78807,-106.48497,330.7,1.02,1.01,2022-04-30,0902,A,70,6.1NRT,274.51,33.43,N
35.78654,-106.47392,331.05,1.02,1.01,2022-04-30,0902,A,52,6.1NRT,275.15,33.35,N
35.75661,-106.4575,330.14,1.02,1.01,2022-04-30,0902,A,75,6.1NRT,278.53,30.72,N
35.75508,-106.44647,355.85,1.02,1.01,2022-04-30,0902,A,100,6.1NRT,284.64,79.35,N
35.75354,-106.43531,324.99,1.02,1.01,2022-04-30,0902,A,62,6.1NRT,279,26.77,N
35.75676,-106.52575,304.78,1.03,1.01,2022-04-30,0902,A,14,6.1NRT,274.9,9.49,N
35.74612,-106.44834,323.57,1.02,1.01,2022-04-30,0902,A,0,6.1NRT,278.57,22.32,N
35.74459,-106.43726,332.52,1.02,1.01,2022-04-30,0902,A,54,6.1NRT,278.65,35.01,N
35.74778,-106.52761,309.24,1.03,1.01,2022-04-30,0902,A,72,6.1NRT,274.06,13.19,N
35.73867,-106.46122,322.47,1.02,1.01,2022-04-30,0902,A,0,6.1NRT,277.57,19.41,N
35.73715,-106.45018,332.28,1.02,1.01,2022-04-30,0902,A,49,6.1NRT,279.5,31.86,N
35.73622,-106.51318,327.36,1.02,1.01,2022-04-30,0902,A,100,6.1NRT,277.34,31.26,N
35.72723,-106.51498,310.59,1.02,1.01,2022-04-30,0902,A,76,6.1NRT,275.45,14.62,N
35.72571,-106.50397,313.5,1.02,1.01,2022-04-30,0902,A,64,6.1NRT,278.39,16.32,N
35.72256,-106.48138,322.29,1.02,1.01,2022-04-30,0902,A,20,6.1NRT,278.57,22.5,N
35.71648,-106.4374,310.8,1.02,1.01,2022-04-30,0902,A,45,6.1NRT,276.47,13.7,N
35.71059,-106.46142,333.84,1.02,1.01,2022-04-30,0902,A,66,6.1NRT,279.47,36.5,N
35.70906,-106.45042,327.48,1.02,1.01,2022-04-30,0902,A,43,6.1NRT,280.05,28.37,N
28.67412,-108.61882,306.75,1.04,1.02,2022-04-30,0905,A,57,6.1NRT,283.19,9.89,N
-17.71964,47.15203,313.78,4.34,1.92,2022-04-30,0956,A,67,6.1NRT,296.69,55.51,D
-17.71761,47.14315,312.1,4.34,1.92,2022-04-30,0956,A,63,6.1NRT,296.76,43.53,D
2.94933,42.99607,312.26,4.47,1.94,2022-04-30,1004,A,24,6.1NRT,289.31,61.42,D
5.70425,44.51415,317.03,3.03,1.66,2022-04-30,1004,A,0,6.1NRT,287.14,33.31,D
12.65868,43.40043,313.89,2.74,1.58,2022-04-30,1006,A,41,6.1NRT,300.62,32.86,D
16.28064,42.45526,314.53,2.74,1.58,2022-04-30,1006,A,47,6.1NRT,300.1,33.15,D
15.94291,40.04924,310.76,4.22,1.9,2022-04-30,1006,A,21,6.1NRT,298.34,40.98,D
15.89866,39.64084,310.31,4.54,1.96,2022-04-30,1006,A,27,6.1NRT,296.8,50.95,D
16.32651,39.86246,311.77,4.28,1.91,2022-04-30,1006,A,51,6.1NRT,297.51,56.41,D
17.05744,41.74795,310.66,2.99,1.64,2022-04-30,1006,A,42,6.1NRT,298.32,27.59,D
25.53139,53.14975,319.98,1.59,1.24,2022-04-30,1009,A,72,6.1NRT,296.39,29.9,D
27.01847,49.57538,346.22,1.07,1.03,2022-04-30,1009,A,89,6.1NRT,312.2,38.19,D
6.14345,81.08393,323.91,1.42,1.18,2022-04-30,0824,A,58,6.1NRT,298.21,20.18,D
10.98009,78.90031,334.62,1.2,1.09,2022-04-30,0826,A,57,6.1NRT,313.58,14.8,D
11.0122,78.91789,337.67,1.2,1.09,2022-04-30,0826,A,66,6.1NRT,313.3,15.82,D
13.11738,78.56651,335.38,1.22,1.1,2022-04-30,0826,A,78,6.1NRT,309.05,19.6,D
13.84616,79.29871,328.56,1.37,1.16,2022-04-30,0826,A,32,6.1NRT,308.4,17.03,D
14.2221,78.131,332.47,1.19,1.08,2022-04-30,0826,A,38,6.1NRT,311.18,14.29,D
14.21349,78.06638,332.14,1.18,1.08,2022-04-30,0826,A,61,6.1NRT,309.95,9.24,D
14.57316,78.94031,331,1.33,1.14,2022-04-30,0826,A,43,6.1NRT,308.76,18.14,D
14.5716,78.92802,331.35,1.33,1.14,2022-04-30,0826,A,54,6.1NRT,308.1,18.75,D
16.007,80.36509,332.62,1.75,1.3,2022-04-30,0826,A,66,6.1NRT,309.47,24.58,D
15.8819,79.36909,335.16,1.48,1.2,2022-04-30,0826,A,60,6.1NRT,313.76,16.22,D
15.88015,79.35541,337.5,1.48,1.2,2022-04-30,0826,A,70,6.1NRT,315.27,21.24,D
16.98227,80.87824,327.42,1.98,1.37,2022-04-30,0826,A,46,6.1NRT,308.29,21.39,D
16.98633,80.87058,330.6,1.98,1.37,2022-04-30,0826,A,66,6.1NRT,308.37,31.71,D
16.7555,77.44676,337.54,1.17,1.07,2022-04-30,0826,A,73,6.1NRT,316.06,14.25,D
16.22035,73.58125,327.25,1.06,1.03,2022-04-30,0826,A,63,6.1NRT,302.54,13.73,D
17.29253,81.40562,339.67,2.19,1.44,2022-04-30,0826,A,84,6.1NRT,303.9,92.79,D
17.33872,80.80747,331.6,1.98,1.37,2022-04-30,0826,A,72,6.1NRT,307.91,37.68,D
17.72794,81.24024,326.13,2.16,1.43,2022-04-30,0826,A,49,6.1NRT,306.83,26.33,D
17.65451,76.12141,344.25,1.05,1.02,2022-04-30,0828,A,86,6.1NRT,325.22,17.28,D
18.65531,84.00406,328.12,3.62,1.78,2022-04-30,0828,A,68,6.1NRT,301.76,81.54,D
18.66289,83.99847,326.88,3.62,1.78,2022-04-30,0828,A,65,6.1NRT,301.76,71.22,D
18.39218,80.67577,333,2,1.38,2022-04-30,0828,A,74,6.1NRT,309.62,41.71,D
18.57633,81.03493,325.44,2.15,1.42,2022-04-30,0828,A,53,6.1NRT,305.8,26.96,D
17.85165,74.57328,337.75,1,1,2022-04-30,0828,A,67,6.1NRT,322.24,9.54,D
17.81136,73.55186,328.97,1.03,1.02,2022-04-30,0828,A,27,6.1NRT,311.49,11.5,D
18.07759,73.72501,333.75,1.02,1.01,2022-04-30,0828,A,58,6.1NRT,316.24,15.6,D
18.12814,73.75557,331.84,1.02,1.01,2022-04-30,0828,A,35,6.1NRT,314.55,8.6,D
18.45954,75.7583,337.96,1.04,1.02,2022-04-30,0828,A,73,6.1NRT,322.16,9.92,D
18.89342,79.01191,336.22,1.54,1.22,2022-04-30,0828,A,72,6.1NRT,318.38,27.83,D
19.1939,81.21336,324.96,2.26,1.46,2022-04-30,0828,A,46,6.1NRT,302.49,37.29,D
18.99197,79.27026,332.42,1.61,1.25,2022-04-30,0828,A,45,6.1NRT,315.79,15.81,D
19.19263,81.2056,325.39,2.26,1.46,2022-04-30,0828,A,49,6.1NRT,302.72,38.25,D
18.99432,79.27852,335.12,1.62,1.25,2022-04-30,0828,A,71,6.1NRT,315.13,25.03,D
19.29564,81.06555,332.23,2.21,1.44,2022-04-30,0828,A,73,6.1NRT,303.1,61.87,D
19.29329,81.04485,327.87,2.2,1.44,2022-04-30,0828,A,62,6.1NRT,304.28,44.85,D
19.27947,80.92319,325.04,2.15,1.43,2022-04-30,0828,A,28,6.1NRT,304.39,28.28,D
19.2935,81.06055,333.33,2.21,1.44,2022-04-30,0828,A,75,6.1NRT,303.81,67.63,D
19.27838,80.9181,327.78,2.15,1.43,2022-04-30,0828,A,44,6.1NRT,304.69,35.65,D
19.30637,81.05878,326.59,2.21,1.44,2022-04-30,0828,A,54,6.1NRT,303.2,38.56,D
19.3042,81.03842,327.93,2.2,1.44,2022-04-30,0828,A,62,6.1NRT,304.74,43.5,D
19.29122,80.91742,330.3,2.15,1.43,2022-04-30,0828,A,57,6.1NRT,305.57,42.97,D
19.30393,80.91546,334.39,2.15,1.43,2022-04-30,0828,A,77,6.1NRT,306.24,58.1,D
19.31886,80.93372,325.04,2.16,1.43,2022-04-30,0828,A,26,6.1NRT,304.58,24.54,D
18.40192,73.18156,330.95,1.05,1.02,2022-04-30,0828,A,48,6.1NRT,308.27,11.52,D
19.49924,80.91936,325.68,2.17,1.43,2022-04-30,0828,A,35,6.1NRT,305.51,28.13,D
19.5636,80.90375,333.42,2.17,1.43,2022-04-30,0828,A,61,6.1NRT,302.25,63.19,D
19.56139,80.88313,328.28,2.16,1.43,2022-04-30,0828,A,42,6.1NRT,304.51,39.27,D
19.57641,80.90236,396.41,2.17,1.43,2022-04-30,0828,A,100,6.1NRT,305.88,680.78,D
19.57422,80.8821,416.35,2.16,1.43,2022-04-30,0828,A,100,6.1NRT,315.01,1085.65,D
19.8646,83.61207,328.4,3.51,1.76,2022-04-30,0828,A,71,6.1NRT,298.85,91.7,D
19.86159,83.58005,328.73,3.49,1.76,2022-04-30,0828,A,71,6.1NRT,300.87,89.91,D
19.58925,80.90127,327.92,2.17,1.43,2022-04-30,0828,A,22,6.1NRT,303.61,41.09,D
19.58703,80.88093,346.05,2.16,1.43,2022-04-30,0828,A,90,6.1NRT,305.85,124,D
19.91199,83.6076,360.94,3.51,1.76,2022-04-30,0828,A,100,6.1NRT,300.81,474.82,D
19.90881,83.575,343.75,3.49,1.76,2022-04-30,0828,A,89,6.1NRT,301.26,227.45,D
19.60939,80.85368,328.71,2.15,1.43,2022-04-30,0828,A,58,6.1NRT,305.24,40.57,D
19.9177,83.56934,331.7,3.49,1.76,2022-04-30,0828,A,59,6.1NRT,297.89,110.36,D
19.05277,75.7905,341.27,1.05,1.02,2022-04-30,0828,A,76,6.1NRT,320.2,16.64,D
19.6986,80.84232,329.16,2.15,1.43,2022-04-30,0828,A,56,6.1NRT,306.5,35.85,D
19.69638,80.8223,327.54,2.15,1.42,2022-04-30,0828,A,44,6.1NRT,307.02,25.56,D
19.69419,80.8026,337.96,2.14,1.42,2022-04-30,0828,A,80,6.1NRT,311.09,67.22,D
19.99042,83.49955,322.76,3.45,1.75,2022-04-30,0828,A,45,6.1NRT,301.5,34.57,D
19.69727,80.81504,333.98,2.15,1.42,2022-04-30,0828,A,73,6.1NRT,308.46,48.93,D
19.98632,83.49297,326.85,3.45,1.75,2022-04-30,0828,A,65,6.1NRT,302.23,61.95,D
19.00646,74.98555,340.77,1.01,1,2022-04-30,0828,A,81,6.1NRT,323.74,14.48,D
19.77599,80.8269,336.39,2.15,1.43,2022-04-30,0828,A,78,6.1NRT,309.8,65.94,D
19.77383,80.80723,352.85,2.15,1.42,2022-04-30,0828,A,95,6.1NRT,310.78,161.34,D
19.8174,80.73596,367.27,2.12,1.42,2022-04-30,0828,A,100,6.1NRT,310.09,274.43,D
19.83216,80.75368,351.41,2.13,1.42,2022-04-30,0828,A,94,6.1NRT,308.35,148.29,D
19.8301,80.7346,360.51,2.12,1.42,2022-04-30,0828,A,100,6.1NRT,311.75,212.08,D
19.84484,80.752,328.31,2.13,1.42,2022-04-30,0828,A,46,6.1NRT,309.08,32.54,D
19.8427,80.73244,336.61,2.12,1.42,2022-04-30,0828,A,77,6.1NRT,309.78,63.17,D
19.17458,74.93712,347.9,1.01,1,2022-04-30,0828,A,90,6.1NRT,323.4,28.6,D
19.17325,74.92761,341.04,1.01,1,2022-04-30,0828,A,81,6.1NRT,322.03,15.82,D
19.93086,80.81673,356.01,2.16,1.43,2022-04-30,0828,A,97,6.1NRT,309.84,187.95,D
19.92873,80.79686,335.61,2.15,1.43,2022-04-30,0828,A,76,6.1NRT,310.91,64.95,D
19.11855,73.4741,350.75,1.02,1.01,2022-04-30,0828,A,92,6.1NRT,317.88,39.13,D
19.20998,73.58945,334.07,1.02,1.01,2022-04-30,0828,A,42,6.1NRT,317.6,13.42,D
19.20856,73.57989,334.44,1.02,1.01,2022-04-30,0828,A,48,6.1NRT,318.35,13.28,D
19.37736,73.41203,333.37,1.02,1.01,2022-04-30,0828,A,46,6.1NRT,315.94,7.79,D
20.26221,79.96015,334.12,1.89,1.34,2022-04-30,0828,A,63,6.1NRT,316.99,26.13,D
20.26642,79.95388,333.79,1.89,1.34,2022-04-30,0828,A,62,6.1NRT,316.82,26.52,D
19.62873,74.57405,341,1,1,2022-04-30,0828,A,81,6.1NRT,320,20.33,D
19.46289,72.87679,330.55,1.05,1.02,2022-04-30,0828,A,34,6.1NRT,315.01,9.88,D
19.53576,73.17525,339.03,1.03,1.01,2022-04-30,0828,A,78,6.1NRT,320.85,15.02,D
20.31854,78.01182,342.02,1.39,1.17,2022-04-30,0828,A,80,6.1NRT,324.53,23.22,D
20.52798,79.41357,338.09,1.74,1.29,2022-04-30,0828,A,69,6.1NRT,321.62,24.6,D
21.59698,85.15363,328.46,4.79,2,2022-04-30,0828,A,65,6.1NRT,297.47,154.81,D
21.59696,85.14532,328.68,4.79,2,2022-04-30,0828,A,64,6.1NRT,297.79,158.65,D
20.53792,74.49199,345.67,1,1,2022-04-30,0828,A,87,6.1NRT,320.67,27.09,D
21.23568,79.32312,343.64,1.75,1.3,2022-04-30,0828,A,57,6.1NRT,318.69,50.88,D
21.23379,79.30639,347.77,1.75,1.3,2022-04-30,0828,A,79,6.1NRT,320.17,69.43,D
21.23762,78.1882,360.89,1.46,1.19,2022-04-30,0828,A,97,6.1NRT,320.91,103.59,D
21.23592,78.1743,374.42,1.46,1.19,2022-04-30,0828,A,100,6.1NRT,324.98,178.37,D
21.23144,78.18204,351.05,1.46,1.19,2022-04-30,0828,A,93,6.1NRT,317.12,57.66,D
21.2421,78.18044,370.39,1.46,1.19,2022-04-30,0828,A,100,6.1NRT,324.3,148.88,D
21.24049,78.16653,344.1,1.46,1.19,2022-04-30,0828,A,61,6.1NRT,323.47,29.73,D
21.12408,76.46368,339.23,1.16,1.07,2022-04-30,0828,A,78,6.1NRT,321.43,15.26,D
20.79928,73.48563,333.98,1.01,1,2022-04-30,0828,A,66,6.1NRT,318.52,11.17,D
21.1616,75.74717,339.39,1.08,1.04,2022-04-30,0828,A,79,6.1NRT,323.93,14.36,D
21.17086,75.74574,344,1.08,1.04,2022-04-30,0828,A,85,6.1NRT,323.82,22.1,D
21.57819,78.82685,338.99,1.63,1.26,2022-04-30,0828,A,72,6.1NRT,322.14,24.09,D
21.28478,75.43476,339.23,1.06,1.03,2022-04-30,0828,A,61,6.1NRT,325.05,10.81,D
21.96012,77.61762,340.46,1.37,1.16,2022-04-30,0828,A,80,6.1NRT,322.86,24.51,D
21.95825,74.37839,335.87,1.01,1,2022-04-30,0828,A,54,6.1NRT,322.61,8.03,D
22.2558,76.55706,342.25,1.21,1.09,2022-04-30,0828,A,78,6.1NRT,322.07,27.71,D
22.23487,76.23674,353.08,1.16,1.07,2022-04-30,0828,A,80,6.1NRT,323.87,50.47,D
22.23345,76.22567,357.41,1.16,1.07,2022-04-30,0828,A,86,6.1NRT,327.24,66.79,D
21.73802,72.67252,338.29,1.03,1.01,2022-04-30,0828,A,77,6.1NRT,314,20.6,D
22.28834,76.42373,351.86,1.19,1.08,2022-04-30,0828,A,93,6.1NRT,326.29,41.32,D
22.28687,76.41232,342.14,1.19,1.08,2022-04-30,0828,A,74,6.1NRT,325.82,16.28,D
22.29802,76.42229,356.44,1.19,1.08,2022-04-30,0828,A,97,6.1NRT,326.75,54.39,D
22.29655,76.41091,341.87,1.19,1.08,2022-04-30,0828,A,58,6.1NRT,326.91,14.92,D
21.78876,71.98246,353.33,1.08,1.04,2022-04-30,0828,A,95,6.1NRT,318.52,43.93,D
22.40572,75.57475,340.5,1.09,1.04,2022-04-30,0828,A,81,6.1NRT,325.95,12.41,D
23.26908,81.1072,331.94,2.53,1.53,2022-04-30,0828,A,68,6.1NRT,315.17,35.45,D
22.8799,77.48213,338.74,1.39,1.17,2022-04-30,0828,A,76,6.1NRT,321.57,18.47,D
23.27492,81.10193,330.75,2.53,1.53,2022-04-30,0828,A,60,6.1NRT,315.16,29.49,D
22.90648,77.56835,335.21,1.4,1.17,2022-04-30,0828,A,52,6.1NRT,318.54,12.48,D
22.91452,76.45031,339.91,1.21,1.09,2022-04-30,0828,A,80,6.1NRT,321.07,16.32,D
23.45214,81.1258,337.42,2.55,1.54,2022-04-30,0828,A,78,6.1NRT,315.04,63.82,D
23.44972,81.10124,337.42,2.54,1.53,2022-04-30,0828,A,78,6.1NRT,316.23,63.9,D
22.77932,75.19556,345.12,1.07,1.03,2022-04-30,0828,A,87,6.1NRT,324.41,23.64,D
23.45758,81.12025,343.31,2.55,1.54,2022-04-30,0828,A,86,6.1NRT,315.06,102.94,D
23.45532,81.09566,334.07,2.54,1.53,2022-04-30,0828,A,71,6.1NRT,316.15,44.88,D
23.09162,77.40716,347.15,1.38,1.16,2022-04-30,0828,A,89,6.1NRT,321.41,40.86,D
23.15242,77.23054,347.32,1.35,1.15,2022-04-30,0828,A,89,6.1NRT,319.74,45.08,D
23.02982,75.51073,345.09,1.1,1.05,2022-04-30,0828,A,87,6.1NRT,320.87,26.79,D
23.24179,76.71261,337.8,1.26,1.12,2022-04-30,0828,A,76,6.1NRT,318.95,15.02,D
23.33036,77.10096,338.05,1.33,1.14,2022-04-30,0828,A,76,6.1NRT,320.93,16.59,D
23.32882,77.0881,342.14,1.33,1.14,2022-04-30,0828,A,83,6.1NRT,321.65,27.03,D
23.53333,78.36784,342.02,1.62,1.25,2022-04-30,0828,A,83,6.1NRT,319.35,41.39,D
23.53392,78.37798,334.71,1.62,1.25,2022-04-30,0828,A,66,6.1NRT,318.98,18.52,D
23.29682,76.24552,338.95,1.19,1.09,2022-04-30,0828,A,78,6.1NRT,318.51,16.91,D
23.70025,79.37927,343.75,1.91,1.35,2022-04-30,0828,A,85,6.1NRT,320.02,58.11,D
23.86227,80.56915,334.44,2.35,1.48,2022-04-30,0828,A,69,6.1NRT,317.39,34.73,D
23.26559,75.47284,338.83,1.1,1.05,2022-04-30,0828,A,78,6.1NRT,317.42,16.08,D
23.26419,75.4622,334.85,1.1,1.05,2022-04-30,0828,A,69,6.1NRT,318.47,9.86,D
23.49609,77.13133,340.3,1.34,1.15,2022-04-30,0828,A,80,6.1NRT,323.24,21.42,D
23.91495,80.7202,334.62,2.42,1.5,2022-04-30,0828,A,70,6.1NRT,316.84,41.52,D
23.69365,78.57774,336.31,1.68,1.27,2022-04-30,0828,A,73,6.1NRT,318.67,27.5,D
23.71125,77.64665,338.13,1.46,1.19,2022-04-30,0828,A,76,6.1NRT,321.11,16.29,D
24.04971,78.80268,336.31,1.76,1.3,2022-04-30,0828,A,71,6.1NRT,319.05,23.79,D
24.04835,78.81315,337.84,1.77,1.3,2022-04-30,0828,A,76,6.1NRT,318.72,30.93,D
24.30767,80.89439,335.25,2.52,1.53,2022-04-30,0828,A,71,6.1NRT,317.88,44.2,D
24.00429,77.61551,337.21,1.46,1.19,2022-04-30,0828,A,71,6.1NRT,320.03,16.82,D
24.1235,78.24741,345.12,1.62,1.25,2022-04-30,0828,A,87,6.1NRT,321.02,47.02,D
24.43271,79.67007,339.03,2.06,1.4,2022-04-30,0828,A,60,6.1NRT,318.78,48.02,D
24.63692,81.07006,342.17,2.62,1.55,2022-04-30,0828,A,84,6.1NRT,315.41,94.58,D
24.63446,81.04454,354.73,2.61,1.55,2022-04-30,0828,A,96,6.1NRT,315.57,196.9,D
24.57658,80.32266,336.57,2.3,1.47,2022-04-30,0828,A,47,6.1NRT,317.54,36.54,D
59.14288,56.85232,303.02,1.09,1.04,2022-04-30,0839,A,55,6.1NRT,283.03,9.68,D
14.38289,-4.54768,328.69,2.84,1.61,2022-04-30,1015,T,49,6.1NRT,305.95,34.85,D
13.99613,-4.62348,326.53,2.84,1.61,2022-04-30,1015,T,20,6.1NRT,303.12,26.34,D
13.98168,-4.6251,333.51,2.84,1.61,2022-04-30,1015,T,73,6.1NRT,305.14,67.89,D
11.96431,2.86075,346.2,1,1,2022-04-30,1015,T,75,6.1NRT,304.95,34.22,D
11.96298,2.86981,361.26,1,1,2022-04-30,1015,T,100,6.1NRT,307.2,68.91,D
11.7205,1.02608,330.46,1.09,1.04,2022-04-30,1015,T,63,6.1NRT,294.58,15.67,D
11.71119,1.02479,327.57,1.09,1.04,2022-04-30,1015,T,21,6.1NRT,292.85,10.91,D
11.70051,1.03335,340.37,1.09,1.04,2022-04-30,1015,T,75,6.1NRT,303.41,26.62,D
11.69121,1.03205,359.41,1.09,1.04,2022-04-30,1015,T,99,6.1NRT,307.96,70.18,D
6.55169,3.12844,324.7,1.06,1.03,2022-04-30,1017,T,75,6.1NRT,298.14,14.72,D
5.66352,6.51018,312.07,1.72,1.29,2022-04-30,1017,T,63,6.1NRT,292.66,12.69,D
28.48634,49.71624,311.31,1.12,1.05,2022-04-30,1009,A,20,6.1NRT,296.19,7.39,D
28.49574,49.71469,321.84,1.12,1.05,2022-04-30,1009,A,74,6.1NRT,296.32,18.88,D
28.4943,49.70342,311.47,1.12,1.05,2022-04-30,1009,A,49,6.1NRT,296.41,8.21,D
30.14996,50.42098,329.83,1.25,1.11,2022-04-30,1009,A,74,6.1NRT,309.56,10.07,D
30.7182,49.81277,331.55,1.19,1.08,2022-04-30,1009,A,70,6.1NRT,311.51,11.67,D
30.52969,47.5999,338.83,1.01,1.01,2022-04-30,1009,A,77,6.1NRT,312.56,21.54,D
30.55759,47.33273,333.14,1,1,2022-04-30,1009,A,40,6.1NRT,310.1,12.5,D
30.55614,47.3224,332.04,1,1,2022-04-30,1009,A,58,6.1NRT,310.01,9.99,D
30.56651,47.33103,332.62,1,1,2022-04-30,1009,A,56,6.1NRT,311.25,11.47,D
30.5636,47.31037,332.62,1,1,2022-04-30,1009,A,71,6.1NRT,312.64,11.49,D
30.61171,47.32741,335.96,1,1,2022-04-30,1009,A,78,6.1NRT,310.22,16.58,D
30.61026,47.31707,330.8,1,1,2022-04-30,1009,A,57,6.1NRT,311.8,8.72,D
30.6845,47.32418,336.35,1,1,2022-04-30,1009,A,73,6.1NRT,312.56,20.08,D
30.75896,47.32458,337.08,1.01,1,2022-04-30,1009,A,81,6.1NRT,312.35,16.3,D
30.82347,47.32804,335.43,1.01,1,2022-04-30,1009,A,79,6.1NRT,314.61,13.15,D
30.92747,48.01964,335.29,1.03,1.02,2022-04-30,1009,A,79,6.1NRT,314.08,14.21,D
31.13433,49.32045,335.21,1.14,1.06,2022-04-30,1009,A,78,6.1NRT,309.64,17.56,D
30.88006,47.33189,337.84,1.01,1,2022-04-30,1009,A,82,6.1NRT,315.18,16.77,D
31.08991,47.79221,331.84,1.02,1.01,2022-04-30,1009,A,73,6.1NRT,310.71,11.48,D
31.02049,47.28889,344.07,1.01,1,2022-04-30,1009,A,88,6.1NRT,307.15,33.82,D
31.01903,47.2785,355.12,1.01,1,2022-04-30,1009,A,97,6.1NRT,311.38,57.6,D
31.07582,47.62169,332.71,1.02,1.01,2022-04-30,1009,A,60,6.1NRT,312.03,9.58,D
31.27125,48.11932,330.75,1.04,1.02,2022-04-30,1009,A,63,6.1NRT,309.93,9.02,D
31.65048,47.51316,344.14,1.02,1.01,2022-04-30,1009,A,88,6.1NRT,311.95,32.09,D
31.67624,47.43225,344.49,1.02,1.01,2022-04-30,1009,A,88,6.1NRT,311.65,33.07,D
31.76628,46.06459,335.78,1,1,2022-04-30,1011,A,76,6.1NRT,312.4,19.41,D
