latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
70.68861,23.59455,303.74,0.55,0.51,2022-05-05,0005,N,nominal,2.0NRT,267.65,1.51,N
65.7709,24.18586,322.47,0.48,0.48,2022-05-05,0005,N,nominal,2.0NRT,271.97,2.87,N
65.77034,24.19649,306.27,0.48,0.48,2022-05-05,0005,N,nominal,2.0NRT,269.86,2.21,N
65.76643,24.1844,315.8,0.48,0.48,2022-05-05,0005,N,nominal,2.0NRT,271.86,2.87,N
56.61094,61.41558,297.6,0.75,0.77,2022-05-05,0005,N,nominal,2.0NRT,273.76,1.35,N
56.61315,61.42103,296.43,0.75,0.77,2022-05-05,0005,N,nominal,2.0NRT,273.48,1.03,N
64.64394,24.42181,298.52,0.46,0.47,2022-05-05,0005,N,nominal,2.0NRT,266.74,1.15,N
36.9645,35.45063,297.46,0.33,0.55,2022-05-05,0011,N,nominal,2.0NRT,285.91,0.51,N
38.7554,26.95157,302.08,0.4,0.37,2022-05-05,0011,N,nominal,2.0NRT,283.26,0.61,N
38.75207,26.95064,298.2,0.4,0.37,2022-05-05,0011,N,nominal,2.0NRT,284.19,0.61,N
39.35456,22.98427,302.08,0.41,0.37,2022-05-05,0011,N,nominal,2.0NRT,285.29,0.83,N
38.74543,26.94876,299.33,0.4,0.37,2022-05-05,0011,N,nominal,2.0NRT,283.76,0.63,N
38.74486,26.94642,304.11,0.4,0.37,2022-05-05,0011,N,nominal,2.0NRT,283.81,1.31,N
38.74409,26.95096,307.59,0.4,0.37,2022-05-05,0011,N,nominal,2.0NRT,284.03,1.31,N
38.74052,26.93104,296.89,0.4,0.37,2022-05-05,0011,N,nominal,2.0NRT,285.76,0.83,N
38.7382,26.94458,296.76,0.4,0.37,2022-05-05,0011,N,nominal,2.0NRT,285.99,0.95,N
38.73744,26.94908,302.05,0.4,0.37,2022-05-05,0011,N,nominal,2.0NRT,284.31,0.95,N
38.72493,26.94072,295.12,0.4,0.37,2022-05-05,0011,N,nominal,2.0NRT,282.69,0.32,N
35.38085,40.30195,304.9,0.64,0.72,2022-05-05,0011,N,nominal,2.0NRT,283,1.25,N
39.16786,22.84463,298.31,0.42,0.37,2022-05-05,0011,N,nominal,2.0NRT,282.18,1,N
35.29971,40.44724,299.35,0.66,0.73,2022-05-05,0011,N,nominal,2.0NRT,282.99,1.06,N
38.45435,27.26396,296.48,0.4,0.37,2022-05-05,0011,N,nominal,2.0NRT,283.84,0.65,N
35.30559,40.44716,298.58,0.66,0.73,2022-05-05,0011,N,nominal,2.0NRT,283.18,0.63,N
38.42721,27.21804,309.46,0.4,0.37,2022-05-05,0011,N,nominal,2.0NRT,285.09,1.32,N
35.11169,40.52219,309.09,0.67,0.74,2022-05-05,0011,N,nominal,2.0NRT,284.28,1.14,N
35.11028,40.5236,307.26,0.67,0.74,2022-05-05,0011,N,nominal,2.0NRT,284.12,1.23,N
34.9136,40.82644,296.32,0.7,0.75,2022-05-05,0011,N,nominal,2.0NRT,284.13,0.87,N
37.25221,30.44239,299.68,0.54,0.42,2022-05-05,0011,N,nominal,2.0NRT,282,1.06,N
38.37342,24.06036,299.85,0.39,0.36,2022-05-05,0011,N,nominal,2.0NRT,282.88,0.75,N
37.7713,27.43858,295.18,0.41,0.37,2022-05-05,0011,N,nominal,2.0NRT,284.93,0.6,N
36.26302,33.73166,296.05,0.55,0.51,2022-05-05,0011,N,nominal,2.0NRT,285.83,0.65,N
36.93502,30.64846,316.9,0.56,0.43,2022-05-05,0011,N,nominal,2.0NRT,286.49,2.05,N
36.26192,33.73104,296.39,0.55,0.51,2022-05-05,0011,N,nominal,2.0NRT,285.36,0.22,N
36.93641,30.64855,316.2,0.56,0.43,2022-05-05,0011,N,nominal,2.0NRT,286.28,2.6,N
38.1296,23.52553,311.86,0.4,0.37,2022-05-05,0011,N,nominal,2.0NRT,283.91,1.33,N
38.04054,23.51083,297.77,0.4,0.37,2022-05-05,0011,N,nominal,2.0NRT,287.34,0.92,N
38.0372,23.51004,310.64,0.4,0.37,2022-05-05,0011,N,nominal,2.0NRT,286.07,0.92,N
37.91779,23.0717,298.64,0.4,0.37,2022-05-05,0011,N,nominal,2.0NRT,287.09,1.08,N
31.91419,34.89626,296.15,0.4,0.6,2022-05-05,0013,N,nominal,2.0NRT,285.75,1.23,N
30.72655,33.77566,299.52,0.37,0.58,2022-05-05,0013,N,nominal,2.0NRT,285.16,0.72,N
30.72132,33.77394,305.13,0.37,0.58,2022-05-05,0013,N,nominal,2.0NRT,286.05,1.13,N
30.70243,33.84981,306.12,0.38,0.58,2022-05-05,0013,N,nominal,2.0NRT,287.51,2.32,N
30.70145,33.85372,306.07,0.38,0.58,2022-05-05,0013,N,nominal,2.0NRT,286.77,1.72,N
30.72437,33.77299,305.82,0.37,0.58,2022-05-05,0013,N,nominal,2.0NRT,286.3,0.99,N
30.72346,33.77675,298,0.37,0.58,2022-05-05,0013,N,nominal,2.0NRT,286.11,0.99,N
30.69979,33.8512,313.32,0.38,0.58,2022-05-05,0013,N,nominal,2.0NRT,287.13,2.53,N
33.89478,12.60125,318.7,0.38,0.59,2022-05-05,0013,N,nominal,2.0NRT,288.18,1.22,N
33.88929,12.6007,297.65,0.38,0.59,2022-05-05,0013,N,nominal,2.0NRT,285.98,1.22,N
31.36773,30.3289,304.85,0.46,0.47,2022-05-05,0013,N,nominal,2.0NRT,288.59,0.77,N
32.61567,22.72472,308.55,0.39,0.36,2022-05-05,0013,N,nominal,2.0NRT,284.63,0.86,N
32.61505,22.72882,297.4,0.39,0.36,2022-05-05,0013,N,nominal,2.0NRT,284.53,0.86,N
31.14171,29.842,301.64,0.44,0.46,2022-05-05,0013,N,nominal,2.0NRT,289.84,0.61,N
31.12147,29.81219,332.53,0.44,0.46,2022-05-05,0013,N,nominal,2.0NRT,291.2,4.15,N
31.02794,29.75456,295.48,0.43,0.46,2022-05-05,0013,N,nominal,2.0NRT,282.56,0.42,N
32.08285,23.87326,322.98,0.39,0.36,2022-05-05,0013,N,nominal,2.0NRT,286.74,1.84,N
30.02539,32.53598,298.1,0.33,0.55,2022-05-05,0013,N,nominal,2.0NRT,285.37,0.44,N
30.38188,30.56244,299.15,0.5,0.49,2022-05-05,0013,N,nominal,2.0NRT,287.96,0.75,N
32.20239,20.13259,315.8,0.44,0.39,2022-05-05,0013,N,nominal,2.0NRT,287.34,1.85,N
32.19885,20.13194,297.61,0.44,0.39,2022-05-05,0013,N,nominal,2.0NRT,285.67,0.61,N
31.08857,26.61172,295.19,0.46,0.39,2022-05-05,0013,N,nominal,2.0NRT,283.54,0.42,N
30.89413,27.345,304.11,0.5,0.41,2022-05-05,0013,N,nominal,2.0NRT,283.89,0.92,N
30.9109,27.21583,310.17,0.49,0.4,2022-05-05,0013,N,nominal,2.0NRT,284.23,1.26,N
29.8039,32.08859,322.89,0.62,0.54,2022-05-05,0013,N,nominal,2.0NRT,290.9,3.97,N
29.76888,32.21498,301.95,0.32,0.54,2022-05-05,0013,N,nominal,2.0NRT,287.1,0.86,N
30.81135,27.31282,314.97,0.49,0.41,2022-05-05,0013,N,nominal,2.0NRT,283.56,1.88,N
30.81086,27.31115,301.33,0.5,0.41,2022-05-05,0013,N,nominal,2.0NRT,283.56,1.13,N
29.80393,32.08863,323.8,0.63,0.54,2022-05-05,0013,N,nominal,2.0NRT,290.82,4.74,N
29.76975,32.21538,304.53,0.32,0.54,2022-05-05,0013,N,nominal,2.0NRT,287.86,0.45,N
29.74937,32.21259,298.37,0.32,0.54,2022-05-05,0013,N,nominal,2.0NRT,287.97,0.44,N
30.53705,28.49257,308.64,0.57,0.43,2022-05-05,0013,N,nominal,2.0NRT,284.69,1.84,N
29.69375,32.31582,305.51,0.32,0.55,2022-05-05,0013,N,nominal,2.0NRT,289.01,0.7,N
29.6922,32.32246,307.46,0.32,0.55,2022-05-05,0013,N,nominal,2.0NRT,288.39,1.07,N
30.77428,27.17902,308.2,0.49,0.4,2022-05-05,0013,N,nominal,2.0NRT,284.16,0.69,N
30.77062,27.17808,304.9,0.49,0.4,2022-05-05,0013,N,nominal,2.0NRT,283.49,0.69,N
30.76945,27.10389,336.5,0.49,0.4,2022-05-05,0013,N,nominal,2.0NRT,286.82,3.72,N
30.85738,26.61935,304.3,0.46,0.39,2022-05-05,0013,N,nominal,2.0NRT,284.3,1.19,N
30.76214,27.10203,329.78,0.49,0.4,2022-05-05,0013,N,nominal,2.0NRT,289.21,10.24,N
30.76118,27.10705,299.51,0.49,0.4,2022-05-05,0013,N,nominal,2.0NRT,284.62,3.58,N
30.7585,27.1011,308.25,0.49,0.4,2022-05-05,0013,N,nominal,2.0NRT,283.66,1.37,N
30.75591,26.97529,316.65,0.48,0.4,2022-05-05,0013,N,nominal,2.0NRT,284.35,1.73,N
30.75722,26.97293,304.64,0.48,0.4,2022-05-05,0013,N,nominal,2.0NRT,283.71,0.96,N
30.7563,26.97787,297.74,0.48,0.4,2022-05-05,0013,N,nominal,2.0NRT,284.27,0.96,N
29.64041,32.27637,298.91,0.32,0.55,2022-05-05,0013,N,nominal,2.0NRT,288.36,0.6,N
30.82426,26.46924,315.06,0.46,0.39,2022-05-05,0013,N,nominal,2.0NRT,284.42,1.54,N
32.58058,12.81273,308.7,0.36,0.58,2022-05-05,0013,N,nominal,2.0NRT,288.89,1.12,N
32.58028,12.81667,301.33,0.36,0.58,2022-05-05,0013,N,nominal,2.0NRT,288.79,0.67,N
32.33191,15.2418,301.43,0.52,0.5,2022-05-05,0013,N,nominal,2.0NRT,287.19,0.98,N
32.32468,15.21812,312.21,0.52,0.5,2022-05-05,0013,N,nominal,2.0NRT,286.08,1.95,N
30.02518,29.93167,325.18,0.47,0.47,2022-05-05,0013,N,nominal,2.0NRT,283.79,2.01,N
30.67142,26.36556,310.37,0.45,0.39,2022-05-05,0013,N,nominal,2.0NRT,284.21,1.43,N
30.67054,26.37024,305.02,0.45,0.39,2022-05-05,0013,N,nominal,2.0NRT,284.13,0.97,N
30.53511,26.08084,334.08,0.44,0.39,2022-05-05,0013,N,nominal,2.0NRT,285.56,2.27,N
30.53344,26.09001,313.93,0.44,0.39,2022-05-05,0013,N,nominal,2.0NRT,284.63,1.53,N
30.53076,26.08457,295.37,0.44,0.39,2022-05-05,0013,N,nominal,2.0NRT,283.77,2.27,N
30.48363,25.84257,322.68,0.44,0.38,2022-05-05,0013,N,nominal,2.0NRT,282.82,1.09,N
28.8699,33.17819,299.93,0.38,0.59,2022-05-05,0013,N,nominal,2.0NRT,289.43,0.3,N
29.85627,28.52858,298.38,0.39,0.44,2022-05-05,0013,N,nominal,2.0NRT,286.84,0.78,N
29.74318,28.77471,306.25,0.41,0.45,2022-05-05,0013,N,nominal,2.0NRT,284.22,0.96,N
32.20895,6.96697,306.47,0.78,0.78,2022-05-05,0013,N,nominal,2.0NRT,284.69,1.97,N
29.85207,27.9404,297.8,0.55,0.43,2022-05-05,0013,N,nominal,2.0NRT,286.55,0.44,N
29.85095,27.94602,316.37,0.55,0.43,2022-05-05,0013,N,nominal,2.0NRT,287.16,1.86,N
32.16115,6.84604,297.28,0.79,0.78,2022-05-05,0013,N,nominal,2.0NRT,287.25,1.6,N
29.65453,28.35961,296.44,0.39,0.44,2022-05-05,0013,N,nominal,2.0NRT,284.88,0.57,N
29.60132,28.62087,298.79,0.4,0.44,2022-05-05,0013,N,nominal,2.0NRT,284.98,0.33,N
29.01977,31.20286,313.68,0.58,0.52,2022-05-05,0013,N,nominal,2.0NRT,291.55,2.18,N
29.01505,31.20149,306.12,0.58,0.52,2022-05-05,0013,N,nominal,2.0NRT,289.28,2.18,N
29.02036,31.20217,315.83,0.58,0.52,2022-05-05,0013,N,nominal,2.0NRT,291.94,2.19,N
29.01565,31.20079,309.34,0.58,0.52,2022-05-05,0013,N,nominal,2.0NRT,289.79,2.19,N
29.55118,28.53571,297.03,0.4,0.44,2022-05-05,0013,N,nominal,2.0NRT,284.84,0.59,N
30.95873,20.11508,299.41,0.43,0.38,2022-05-05,0013,N,nominal,2.0NRT,288.32,1.52,N
28.92225,31.08124,297.37,0.57,0.52,2022-05-05,0013,N,nominal,2.0NRT,287.33,0.78,N
30.8946,20.08492,309.57,0.43,0.38,2022-05-05,0013,N,nominal,2.0NRT,284.65,0.74,N
30.89499,20.08218,304.03,0.43,0.38,2022-05-05,0013,N,nominal,2.0NRT,285.52,0.59,N
28.92343,31.07936,298.5,0.57,0.52,2022-05-05,0013,N,nominal,2.0NRT,287.56,0.89,N
31.70477,9.24292,300.72,0.57,0.69,2022-05-05,0013,N,nominal,2.0NRT,289.5,0.87,N
31.64926,9.16883,313.44,0.58,0.7,2022-05-05,0013,N,nominal,2.0NRT,289.47,1.36,N
31.64993,9.16998,315.27,0.58,0.7,2022-05-05,0013,N,nominal,2.0NRT,289.42,1.76,N
30.40711,19.59397,302.02,0.45,0.39,2022-05-05,0013,N,nominal,2.0NRT,287.72,0.97,N
30.40649,19.59862,311.05,0.45,0.39,2022-05-05,0013,N,nominal,2.0NRT,287.22,0.97,N
30.40463,19.61257,319.54,0.45,0.39,2022-05-05,0013,N,nominal,2.0NRT,286.9,1.39,N
30.40107,19.61197,329.36,0.45,0.39,2022-05-05,0013,N,nominal,2.0NRT,286.46,2.41,N
31.40061,6.93088,303.24,0.78,0.78,2022-05-05,0013,N,nominal,2.0NRT,283.73,0.79,N
31.3933,6.93043,297.85,0.78,0.78,2022-05-05,0013,N,nominal,2.0NRT,283.43,0.79,N
30.68645,12.4986,299,0.36,0.58,2022-05-05,0013,N,nominal,2.0NRT,285.24,0.62,N
29.71199,19.7146,339.64,0.44,0.38,2022-05-05,0013,N,nominal,2.0NRT,289.53,4.5,N
30.6636,8.10132,303.51,0.66,0.73,2022-05-05,0013,N,nominal,2.0NRT,284.18,1.43,N
30.66367,8.09669,295.57,0.66,0.73,2022-05-05,0013,N,nominal,2.0NRT,284.69,1.17,N
30.66335,8.10397,295.91,0.66,0.73,2022-05-05,0013,N,nominal,2.0NRT,283.77,0.68,N
29.2558,21.54697,305.99,0.39,0.36,2022-05-05,0013,N,nominal,2.0NRT,290.51,1.06,N
29.25247,21.54633,315.96,0.39,0.36,2022-05-05,0013,N,nominal,2.0NRT,289.3,1.06,N
29.23132,21.55042,305.74,0.39,0.36,2022-05-05,0013,N,nominal,2.0NRT,289.26,0.36,N
29.21696,21.64603,315.25,0.39,0.36,2022-05-05,0013,N,nominal,2.0NRT,289.01,1.01,N
29.18987,21.53003,330.67,0.39,0.36,2022-05-05,0013,N,nominal,2.0NRT,292.19,2.97,N
29.19279,21.42919,310.3,0.39,0.36,2022-05-05,0013,N,nominal,2.0NRT,289.43,2.85,N
29.18945,21.42854,330.63,0.39,0.36,2022-05-05,0013,N,nominal,2.0NRT,289.3,2.85,N
29.1447,21.45279,310.58,0.39,0.36,2022-05-05,0013,N,nominal,2.0NRT,288.37,0.62,N
29.03377,21.46942,309.06,0.39,0.36,2022-05-05,0013,N,nominal,2.0NRT,288.43,0.8,N
29.23295,19.69855,315.68,0.43,0.38,2022-05-05,0013,N,nominal,2.0NRT,284.06,0.8,N
29.22945,19.69794,320.08,0.43,0.38,2022-05-05,0013,N,nominal,2.0NRT,283.06,0.8,N
27.16934,31.01225,302.89,0.61,0.54,2022-05-05,0013,N,nominal,2.0NRT,291.61,1.4,N
29.03679,20.78628,328.41,0.4,0.37,2022-05-05,0013,N,nominal,2.0NRT,289.04,2.45,N
30.25119,8.08099,295.24,0.66,0.73,2022-05-05,0013,N,nominal,2.0NRT,283.6,0.45,N
28.83559,22.12696,302.36,0.38,0.36,2022-05-05,0013,N,nominal,2.0NRT,287.56,0.43,N
28.83229,22.1263,300.17,0.38,0.36,2022-05-05,0013,N,nominal,2.0NRT,287.45,0.43,N
28.91222,20.9688,315.55,0.4,0.37,2022-05-05,0013,N,nominal,2.0NRT,288.71,1.19,N
28.87136,21.22213,333.32,0.39,0.36,2022-05-05,0013,N,nominal,2.0NRT,290.7,3.89,N
28.90729,20.95535,330.86,0.4,0.37,2022-05-05,0013,N,nominal,2.0NRT,289.37,2.74,N
28.90393,20.95472,340.15,0.4,0.37,2022-05-05,0013,N,nominal,2.0NRT,289.97,10.59,N
29.07446,19.0627,309.78,0.45,0.39,2022-05-05,0013,N,nominal,2.0NRT,288.54,0.68,N
29.07384,19.06737,300.44,0.45,0.39,2022-05-05,0013,N,nominal,2.0NRT,286.89,0.68,N
28.7113,21.45517,325.84,0.39,0.36,2022-05-05,0013,N,nominal,2.0NRT,290.68,1.79,N
28.71205,21.38179,318.94,0.39,0.36,2022-05-05,0013,N,nominal,2.0NRT,289.35,1.29,N
28.9168,19.77894,296.74,0.43,0.38,2022-05-05,0013,N,nominal,2.0NRT,285.84,0.14,N
28.91332,19.77833,296.8,0.43,0.38,2022-05-05,0013,N,nominal,2.0NRT,285.8,0.8,N
28.91102,19.76905,305.25,0.43,0.38,2022-05-05,0013,N,nominal,2.0NRT,287.22,0.62,N
28.91043,19.77336,312.55,0.43,0.38,2022-05-05,0013,N,nominal,2.0NRT,287.34,0.8,N
28.37273,21.94181,309.05,0.38,0.36,2022-05-05,0013,N,nominal,2.0NRT,288.16,0.59,N
28.97541,17.46333,314.8,0.54,0.42,2022-05-05,0013,N,nominal,2.0NRT,287.32,1.96,N
28.97494,17.46204,299.4,0.54,0.42,2022-05-05,0013,N,nominal,2.0NRT,286.77,1.06,N
28.97427,17.46753,303.09,0.54,0.42,2022-05-05,0013,N,nominal,2.0NRT,287.15,1.05,N
28.51532,19.86999,298.22,0.42,0.38,2022-05-05,0013,N,nominal,2.0NRT,287.22,0.27,N
28.45508,19.52328,298.69,0.43,0.38,2022-05-05,0013,N,nominal,2.0NRT,287.44,0.33,N
27.98791,22.32108,325.88,0.38,0.36,2022-05-05,0013,N,nominal,2.0NRT,288.51,7.84,N
27.9873,22.32497,341.78,0.38,0.36,2022-05-05,0013,N,nominal,2.0NRT,295.63,7.84,N
27.94493,22.3817,301.31,0.38,0.36,2022-05-05,0013,N,nominal,2.0NRT,286.52,0.36,N
28.28476,19.92455,302.37,0.42,0.37,2022-05-05,0013,N,nominal,2.0NRT,290.03,0.7,N
28.58219,17.32965,316.67,0.54,0.42,2022-05-05,0013,N,nominal,2.0NRT,287.11,2.13,N
28.20998,19.91291,332.43,0.42,0.37,2022-05-05,0013,N,nominal,2.0NRT,289.79,3.62,N
27.81451,22.43246,328,0.38,0.36,2022-05-05,0016,N,nominal,2.0NRT,290.12,2.08,N
27.81389,22.43635,297.15,0.38,0.36,2022-05-05,0016,N,nominal,2.0NRT,286.97,2.08,N
28.05642,19.91273,339.13,0.42,0.37,2022-05-05,0016,N,nominal,2.0NRT,291.02,4.48,N
27.64716,22.50318,328.63,0.39,0.36,2022-05-05,0016,N,nominal,2.0NRT,288.96,1.64,N
27.64757,22.47932,328.52,0.38,0.36,2022-05-05,0016,N,nominal,2.0NRT,289.99,7.86,N
27.64386,22.50251,344.07,0.39,0.36,2022-05-05,0016,N,nominal,2.0NRT,292.38,5.61,N
27.64696,22.48313,306.34,0.39,0.36,2022-05-05,0016,N,nominal,2.0NRT,293.41,7.86,N
27.98442,19.90582,333.8,0.42,0.37,2022-05-05,0016,N,nominal,2.0NRT,289.24,2.58,N
28.12974,18.79228,296.89,0.46,0.39,2022-05-05,0016,N,nominal,2.0NRT,284.98,0.28,N
27.58503,22.4036,312.65,0.38,0.36,2022-05-05,0016,N,nominal,2.0NRT,288.29,4.03,N
27.58173,22.40294,331.95,0.38,0.36,2022-05-05,0016,N,nominal,2.0NRT,290.93,4.03,N
27.57448,22.34153,299.51,0.38,0.36,2022-05-05,0016,N,nominal,2.0NRT,287.9,0.54,N
27.59671,21.61655,316.2,0.39,0.36,2022-05-05,0016,N,nominal,2.0NRT,290.24,1.64,N
28.68823,7.18865,296.73,0.72,0.76,2022-05-05,0016,N,nominal,2.0NRT,284.2,1.39,N
28.64146,7.60592,304.63,0.68,0.74,2022-05-05,0016,N,nominal,2.0NRT,286.49,1.67,N
28.63419,7.61279,299.05,0.68,0.74,2022-05-05,0016,N,nominal,2.0NRT,285.27,1.35,N
28.63386,7.61993,301.93,0.68,0.74,2022-05-05,0016,N,nominal,2.0NRT,286.55,0.98,N
28.623,7.70635,319.24,0.67,0.74,2022-05-05,0016,N,nominal,2.0NRT,287.49,2.03,N
28.6161,7.706,322.04,0.67,0.74,2022-05-05,0016,N,nominal,2.0NRT,286.99,3.15,N
28.64278,7.60905,305.6,0.68,0.74,2022-05-05,0016,N,nominal,2.0NRT,286.81,2.24,N
28.63548,7.61587,314.53,0.68,0.74,2022-05-05,0016,N,nominal,2.0NRT,285.97,2.39,N
28.61684,7.709,326.08,0.67,0.74,2022-05-05,0016,N,nominal,2.0NRT,286.83,2.79,N
28.61721,7.70178,301.65,0.67,0.74,2022-05-05,0016,N,nominal,2.0NRT,286.52,2.79,N
28.6058,7.51167,298.11,0.69,0.74,2022-05-05,0016,N,nominal,2.0NRT,286.24,0.53,N
28.6038,7.25602,301.63,0.71,0.75,2022-05-05,0016,N,nominal,2.0NRT,284.23,0.98,N
28.57825,7.64877,303.12,0.68,0.74,2022-05-05,0016,N,nominal,2.0NRT,286.76,2.82,N
28.57788,7.65635,315.67,0.67,0.74,2022-05-05,0016,N,nominal,2.0NRT,287.02,2.22,N
28.56364,7.51643,300.14,0.69,0.74,2022-05-05,0016,N,nominal,2.0NRT,286.54,1.01,N
28.55936,7.45712,307.29,0.69,0.74,2022-05-05,0016,N,nominal,2.0NRT,285.95,2.74,N
28.55902,7.46458,306.37,0.69,0.74,2022-05-05,0016,N,nominal,2.0NRT,285.55,1.86,N
28.55667,7.51603,303.36,0.69,0.74,2022-05-05,0016,N,nominal,2.0NRT,286.21,1.01,N
27.58221,18.4702,323.92,0.47,0.39,2022-05-05,0016,N,nominal,2.0NRT,288.41,2.03,N
28.561,7.45841,315.11,0.69,0.74,2022-05-05,0016,N,nominal,2.0NRT,286.03,1.76,N
28.56061,7.46587,297.96,0.69,0.74,2022-05-05,0016,N,nominal,2.0NRT,285.05,1.76,N
28.55832,7.51004,296.89,0.69,0.74,2022-05-05,0016,N,nominal,2.0NRT,286.16,2.09,N
28.55795,7.51728,309.67,0.69,0.74,2022-05-05,0016,N,nominal,2.0NRT,286.8,1.89,N
28.46009,7.51864,297.08,0.69,0.74,2022-05-05,0016,N,nominal,2.0NRT,286.81,0.81,N
27.9229,9.2481,320.27,0.53,0.67,2022-05-05,0016,N,nominal,2.0NRT,277.02,2.33,N
27.76762,7.85229,296.38,0.65,0.73,2022-05-05,0016,N,nominal,2.0NRT,286.03,0.27,N
26.75807,12.40999,307.64,0.33,0.56,2022-05-05,0016,N,nominal,2.0NRT,289.95,1.18,N
26.75777,12.41342,306.03,0.33,0.55,2022-05-05,0016,N,nominal,2.0NRT,290.64,0.86,N
26.56306,12.67811,304.88,0.32,0.54,2022-05-05,0016,N,nominal,2.0NRT,292.52,0.32,N
26.57985,12.20783,342.7,0.34,0.56,2022-05-05,0016,N,nominal,2.0NRT,293.51,8.15,N
26.57954,12.21132,367,0.34,0.56,2022-05-05,0016,N,high,2.0NRT,294.23,6.81,N
18.06596,30.9488,305.89,0.47,0.64,2022-05-05,0018,N,nominal,2.0NRT,295.82,1.18,N
-28.36015,23.50781,303.99,0.67,0.74,2022-05-05,0030,N,nominal,2.0NRT,281.68,2.06,N
-32.94128,18.75789,299.65,0.39,0.59,2022-05-05,0033,N,nominal,2.0NRT,286.08,0.99,N
-32.96283,18.04591,296.32,0.35,0.57,2022-05-05,0033,N,nominal,2.0NRT,284.34,0.9,N
-32.96046,18.04578,297.87,0.35,0.57,2022-05-05,0033,N,nominal,2.0NRT,284.62,0.72,N
59.13972,37.79322,296.65,0.4,0.37,2022-05-05,0005,N,nominal,2.0NRT,265.4,0.68,N
59.13469,37.82021,295.27,0.4,0.37,2022-05-05,0005,N,nominal,2.0NRT,264.38,0.6,N
59.13199,37.79538,334.87,0.4,0.37,2022-05-05,0005,N,nominal,2.0NRT,278.96,15.68,N
59.53026,34.14327,317.57,0.38,0.36,2022-05-05,0005,N,nominal,2.0NRT,271.9,1.65,N
59.52295,34.16784,309.56,0.38,0.36,2022-05-05,0005,N,nominal,2.0NRT,275.92,1.45,N
58.61121,31.23454,312.22,0.4,0.37,2022-05-05,0005,N,nominal,2.0NRT,271.53,2.31,N
53.31892,51.3357,337.67,0.5,0.66,2022-05-05,0005,N,nominal,2.0NRT,278.21,3.27,N
52.22684,54.12424,321.35,0.69,0.74,2022-05-05,0005,N,nominal,2.0NRT,274.52,3.72,N
52.22775,54.11952,315.16,0.69,0.74,2022-05-05,0005,N,nominal,2.0NRT,274.79,3.49,N
56.40982,40.41768,298.86,0.51,0.41,2022-05-05,0005,N,nominal,2.0NRT,270,0.69,N
51.87628,54.77382,295.1,0.75,0.77,2022-05-05,0005,N,nominal,2.0NRT,277.06,2.21,N
51.87445,54.75727,311.01,0.75,0.77,2022-05-05,0005,N,nominal,2.0NRT,276.47,2.21,N
51.87053,54.76673,301.9,0.75,0.77,2022-05-05,0005,N,nominal,2.0NRT,277.99,2.21,N
51.86839,54.75094,295.04,0.75,0.77,2022-05-05,0005,N,nominal,2.0NRT,274.19,0.96,N
51.90585,54.5145,299.23,0.73,0.76,2022-05-05,0005,N,nominal,2.0NRT,274.09,0.67,N
51.98671,54.07328,298.82,0.7,0.75,2022-05-05,0005,N,nominal,2.0NRT,273.82,1.07,N
51.84866,53.81372,316,0.69,0.75,2022-05-05,0005,N,nominal,2.0NRT,275.29,1.99,N
51.8483,53.81385,311.11,0.7,0.75,2022-05-05,0005,N,nominal,2.0NRT,274.97,2.43,N
52.55498,51.67027,296.96,0.55,0.68,2022-05-05,0005,N,nominal,2.0NRT,277.14,0.65,N
52.64522,51.35418,297.33,0.53,0.67,2022-05-05,0005,N,nominal,2.0NRT,276.68,0.69,N
56.28746,38.12002,296.19,0.45,0.39,2022-05-05,0005,N,nominal,2.0NRT,270.35,0.36,N
52.22188,51.83842,296.98,0.57,0.69,2022-05-05,0005,N,nominal,2.0NRT,276.29,0.46,N
57.31279,31.04015,302.3,0.4,0.37,2022-05-05,0005,N,nominal,2.0NRT,265.51,0.87,N
58.34534,11.42,296.22,0.57,0.69,2022-05-05,0005,N,nominal,2.0NRT,278.24,1.42,N
58.34645,11.42008,295.28,0.57,0.69,2022-05-05,0005,N,nominal,2.0NRT,277.99,0.82,N
58.34664,11.43009,296.77,0.57,0.69,2022-05-05,0005,N,nominal,2.0NRT,276.01,0.82,N
51.61629,52.80624,312.01,0.65,0.73,2022-05-05,0005,N,nominal,2.0NRT,275.43,1.72,N
52.01496,51.68994,298.13,0.58,0.7,2022-05-05,0005,N,nominal,2.0NRT,275.76,0.63,N
51.61587,52.80069,320.57,0.65,0.73,2022-05-05,0005,N,nominal,2.0NRT,275.76,3.23,N
52.01299,51.69283,297.29,0.58,0.7,2022-05-05,0005,N,nominal,2.0NRT,274.94,1.03,N
51.56615,52.76197,325.88,0.66,0.73,2022-05-05,0005,N,nominal,2.0NRT,274.61,4.58,N
55.82143,38.24912,325.21,0.46,0.39,2022-05-05,0005,N,nominal,2.0NRT,272.75,2.54,N
55.81997,38.25612,295.16,0.46,0.39,2022-05-05,0005,N,nominal,2.0NRT,270.38,1.42,N
55.419,38.66481,297.41,0.48,0.4,2022-05-05,0005,N,nominal,2.0NRT,271.57,0.83,N
55.56433,37.88513,306.51,0.46,0.39,2022-05-05,0005,N,nominal,2.0NRT,270.56,1.13,N
55.54354,37.91046,313.33,0.46,0.39,2022-05-05,0005,N,nominal,2.0NRT,271.6,1.52,N
55.55514,37.76193,330.36,0.45,0.39,2022-05-05,0005,N,nominal,2.0NRT,276.19,3.07,N
