latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
56.8574,75.703,338.9,0.41,0.61,2023-04-26,0612,1,nominal,2.0NRT,292.34,2.68,D
26.08896,95.73125,367,0.42,0.61,2023-04-26,0601,1,high,2.0NRT,303.88,51.84,D
56.86483,75.68601,340.84,0.41,0.61,2023-04-26,0612,1,nominal,2.0NRT,294.64,6.17,D
55.88063,73.02484,367,0.55,0.68,2023-04-26,0612,1,high,2.0NRT,293.71,18.23,D
26.08802,95.72721,367,0.42,0.61,2023-04-26,0601,1,high,2.0NRT,299.97,51.84,D
55.87777,73.01757,349.98,0.55,0.68,2023-04-26,0612,1,nominal,2.0NRT,294.7,13.22,D
26.0899,95.73527,334.18,0.42,0.61,2023-04-26,0601,1,nominal,2.0NRT,302.45,11.67,D
55.88586,73.01846,367,0.55,0.68,2023-04-26,0612,1,high,2.0NRT,294.59,18.23,D
26.08612,95.71903,337.95,0.42,0.61,2023-04-26,0601,1,nominal,2.0NRT,297.89,61.55,D
55.88298,73.01115,367,0.55,0.68,2023-04-26,0612,1,high,2.0NRT,297.13,13.22,D
26.33214,96.77074,347.92,0.36,0.57,2023-04-26,0601,1,nominal,2.0NRT,298.29,4.56,D
55.8801,73.00382,333.53,0.55,0.68,2023-04-26,0612,1,nominal,2.0NRT,294.27,13.22,D
26.33135,96.76726,341.77,0.36,0.57,2023-04-26,0601,1,nominal,2.0NRT,298.08,4.56,D
56.00117,73.29413,367,0.54,0.67,2023-04-26,0612,1,high,2.0NRT,295.45,22.02,D
26.31723,96.70437,341.32,0.36,0.57,2023-04-26,0601,1,nominal,2.0NRT,297.74,8.03,D
55.88532,72.99741,329.39,0.55,0.68,2023-04-26,0612,1,nominal,2.0NRT,294.05,8.87,D
26.31644,96.70085,355.59,0.36,0.57,2023-04-26,0601,1,nominal,2.0NRT,300.02,10.53,D
55.88242,72.99004,329.65,0.55,0.68,2023-04-26,0612,1,nominal,2.0NRT,293.45,6.08,D
26.33881,96.77628,349.43,0.36,0.57,2023-04-26,0601,1,nominal,2.0NRT,298.33,5.09,D
56.01743,73.31643,367,0.53,0.67,2023-04-26,0612,1,high,2.0NRT,295.84,12.29,D
26.30773,96.61334,342.26,0.36,0.58,2023-04-26,0601,1,nominal,2.0NRT,298.2,2.69,D
56.02019,73.32356,350.46,0.53,0.67,2023-04-26,0612,1,nominal,2.0NRT,291.49,12,D
26.33245,96.76813,367,0.36,0.57,2023-04-26,0601,1,high,2.0NRT,299.05,7.92,D
56.00357,73.28068,343.42,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,293.78,22.02,D
26.31711,96.70193,367,0.36,0.57,2023-04-26,0601,1,high,2.0NRT,299.85,11.55,D
56.00078,73.27349,332.56,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,292.9,18.11,D
26.08672,95.72594,367,0.42,0.61,2023-04-26,0601,1,high,2.0NRT,300.17,55.97,D
56.00594,73.26717,326.63,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,293.59,10.11,D
26.08866,95.73402,345.69,0.42,0.61,2023-04-26,0601,1,nominal,2.0NRT,303.39,6.57,D
56.01387,73.26798,330.17,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,292.05,6.1,D
26.0877,95.73001,343.48,0.42,0.61,2023-04-26,0601,1,nominal,2.0NRT,303.34,55.97,D
56.01627,73.25451,331.57,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,292.36,4.35,D
26.08573,95.72182,207.93,0.42,0.61,2023-04-26,0601,1,low,2.0NRT,312.75,130.05,D
55.55722,72.01663,350.39,0.61,0.71,2023-04-26,0612,1,nominal,2.0NRT,291.94,8.53,D
26.33998,96.77713,343.45,0.36,0.57,2023-04-26,0601,1,nominal,2.0NRT,297.71,4.34,D
55.55935,72.00187,338.02,0.61,0.71,2023-04-26,0612,1,nominal,2.0NRT,291.84,8.53,D
26.09406,95.73224,328.24,0.42,0.61,2023-04-26,0601,1,nominal,2.0NRT,296.56,6.57,D
55.5561,71.99386,342.07,0.61,0.71,2023-04-26,0612,1,nominal,2.0NRT,292.03,11.89,D
26.30702,96.61118,330.01,0.36,0.58,2023-04-26,0601,1,nominal,2.0NRT,298,1.84,D
55.14581,71.0022,330.43,0.69,0.74,2023-04-26,0612,1,nominal,2.0NRT,284.3,4.05,D
26.12673,95.72253,367,0.42,0.61,2023-04-26,0601,1,high,2.0NRT,297.62,8.51,D
55.61956,72.07082,338.77,0.61,0.71,2023-04-26,0612,1,nominal,2.0NRT,292.84,5.3,D
26.44818,96.72134,327.21,0.36,0.57,2023-04-26,0601,1,nominal,2.0NRT,297.42,1.46,D
26.43878,96.65697,329.79,0.36,0.57,2023-04-26,0601,1,nominal,2.0NRT,297.91,4.14,D
55.6249,72.06405,335.08,0.61,0.71,2023-04-26,0612,1,nominal,2.0NRT,292,8.44,D
26.4423,96.64852,330.66,0.36,0.57,2023-04-26,0601,1,nominal,2.0NRT,297.17,3.52,D
55.6217,72.05608,350.22,0.61,0.71,2023-04-26,0612,1,nominal,2.0NRT,294.03,14.31,D
26.36701,96.10609,338.5,0.39,0.59,2023-04-26,0601,1,nominal,2.0NRT,299.39,3.16,D
55.55329,71.82625,338,0.62,0.72,2023-04-26,0612,1,nominal,2.0NRT,291.7,4.16,D
26.36266,96.03828,340.45,0.39,0.6,2023-04-26,0601,1,nominal,2.0NRT,298.26,4.33,D
55.14854,71.00262,330.33,0.69,0.74,2023-04-26,0612,1,nominal,2.0NRT,284,4.36,D
26.58968,96.78802,352.19,0.35,0.57,2023-04-26,0601,1,nominal,2.0NRT,298.77,4.46,D
55.62064,72.07221,336.54,0.61,0.71,2023-04-26,0612,1,nominal,2.0NRT,291.2,4.22,D
27.72397,102.21329,328.85,0.49,0.4,2023-04-26,0601,1,low,2.0NRT,300.31,4.14,D
55.61741,72.06428,335.47,0.61,0.71,2023-04-26,0612,1,nominal,2.0NRT,293.14,4.22,D
26.54893,96.53931,330.33,0.36,0.58,2023-04-26,0601,1,nominal,2.0NRT,298.08,8.29,D
55.62276,72.05754,354.87,0.61,0.71,2023-04-26,0612,1,nominal,2.0NRT,294.52,12.13,D
26.54811,96.53577,355.79,0.36,0.58,2023-04-26,0601,1,nominal,2.0NRT,300.11,11.2,D
56.03209,73.02309,367,0.54,0.68,2023-04-26,0612,1,high,2.0NRT,292.76,26.15,D
26.60453,96.75826,332.9,0.35,0.57,2023-04-26,0601,1,nominal,2.0NRT,297.65,1.35,D
56.02926,73.01584,367,0.54,0.68,2023-04-26,0612,1,high,2.0NRT,292.45,61.02,D
25.86732,93.25768,333.64,0.6,0.7,2023-04-26,0601,1,nominal,2.0NRT,290.04,4.56,D
56.02642,73.00858,343.18,0.55,0.68,2023-04-26,0612,1,nominal,2.0NRT,307.86,61.02,D
26.65999,96.27802,367,0.38,0.58,2023-04-26,0601,1,high,2.0NRT,299.63,9.33,D
56.02358,73.00131,325.22,0.55,0.68,2023-04-26,0612,1,nominal,2.0NRT,294.02,31.91,D
55.55363,71.82893,326.53,0.62,0.72,2023-04-26,0612,1,nominal,2.0NRT,290.77,2.01,D
26.66365,96.27673,367,0.38,0.58,2023-04-26,0601,1,high,2.0NRT,297.58,9.52,D
56.0316,73.00217,367,0.55,0.68,2023-04-26,0612,1,high,2.0NRT,297.46,18.53,D
29.39368,112.57163,325.74,0.44,0.46,2023-04-26,0601,1,nominal,2.0NRT,293.51,2.44,D
56.03445,73.00945,329.72,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,291.31,18.53,D
28.14935,103.48925,328.6,0.43,0.38,2023-04-26,0601,1,low,2.0NRT,303.53,3.05,D
56.02876,72.9949,331.66,0.55,0.68,2023-04-26,0612,1,nominal,2.0NRT,293.27,16.78,D
56.03679,72.99576,333.36,0.55,0.68,2023-04-26,0612,1,nominal,2.0NRT,291.83,18.53,D
28.10493,103.11247,331.38,0.45,0.39,2023-04-26,0601,1,low,2.0NRT,304.57,6.82,D
56.03396,72.98853,350.53,0.55,0.68,2023-04-26,0612,1,nominal,2.0NRT,293.83,16.78,D
28.21951,103.70969,339.32,0.42,0.38,2023-04-26,0601,1,nominal,2.0NRT,302.75,3.87,D
56.04716,72.98296,339.27,0.55,0.68,2023-04-26,0612,1,nominal,2.0NRT,290.85,13.57,D
26.17443,93.72506,338.98,0.55,0.68,2023-04-26,0601,1,nominal,2.0NRT,292.09,5.73,D
56.04998,72.99019,356.35,0.54,0.68,2023-04-26,0612,1,low,2.0NRT,287.42,13.57,D
56.05516,72.98378,367,0.54,0.68,2023-04-26,0612,1,high,2.0NRT,299.65,70.77,D
29.43999,111.94142,341.12,0.41,0.45,2023-04-26,0601,1,nominal,2.0NRT,292.61,4.04,D
56.05233,72.97652,343.78,0.55,0.68,2023-04-26,0612,1,nominal,2.0NRT,296.01,70.77,D
26.17381,93.72684,341.24,0.55,0.68,2023-04-26,0601,1,nominal,2.0NRT,291.77,5.58,D
55.98878,72.7942,326.41,0.56,0.68,2023-04-26,0612,1,nominal,2.0NRT,293.74,6.2,D
55.98587,72.78679,333.03,0.56,0.69,2023-04-26,0612,1,nominal,2.0NRT,295.01,5.49,D
26.21335,93.72809,344.53,0.55,0.68,2023-04-26,0601,1,nominal,2.0NRT,291.93,10.73,D
56.06742,72.93635,343.05,0.55,0.68,2023-04-26,0612,1,nominal,2.0NRT,292.11,8.29,D
26.22031,93.72974,338.53,0.55,0.68,2023-04-26,0601,1,nominal,2.0NRT,290.83,7.95,D
56.06459,72.92905,342.32,0.55,0.68,2023-04-26,0612,1,nominal,2.0NRT,292.28,10.86,D
26.29537,93.76942,344.65,0.54,0.68,2023-04-26,0601,1,nominal,2.0NRT,291.58,24.96,D
56.58345,74.11116,351.22,0.48,0.64,2023-04-26,0612,1,nominal,2.0NRT,291.51,23.7,D
26.3015,93.7679,367,0.54,0.68,2023-04-26,0601,1,high,2.0NRT,292,24.96,D
26.29398,93.76742,328.3,0.54,0.68,2023-04-26,0601,1,nominal,2.0NRT,290.75,4.77,D
56.58102,74.10464,335.7,0.48,0.64,2023-04-26,0612,1,nominal,2.0NRT,291.77,16.58,D
26.30139,93.77096,354.94,0.54,0.68,2023-04-26,0601,1,nominal,2.0NRT,288.35,28.04,D
56.57859,74.09811,355.49,0.48,0.64,2023-04-26,0612,1,nominal,2.0NRT,297.22,16.58,D
26.30005,93.76568,346.53,0.54,0.68,2023-04-26,0601,1,nominal,2.0NRT,292.64,38.63,D
56.58843,74.10516,367,0.48,0.64,2023-04-26,0612,1,high,2.0NRT,298.35,23.7,D
28.84581,105.91198,335.55,0.38,0.36,2023-04-26,0601,1,nominal,2.0NRT,304.02,3.99,D
56.58599,74.09861,347.83,0.48,0.64,2023-04-26,0612,1,nominal,2.0NRT,299.65,16.58,D
56.58355,74.09206,350.46,0.48,0.64,2023-04-26,0612,1,nominal,2.0NRT,291.68,16.58,D
26.64176,94.41423,330.04,0.49,0.65,2023-04-26,0601,1,nominal,2.0NRT,290.02,2.91,D
56.58112,74.08552,334.76,0.48,0.65,2023-04-26,0612,1,nominal,2.0NRT,292.41,10.94,D
27.33476,97.3523,327.11,0.63,0.54,2023-04-26,0601,1,nominal,2.0NRT,295.14,3.97,D
56.5934,74.09913,367,0.48,0.64,2023-04-26,0612,1,high,2.0NRT,296.31,17.66,D
28.89628,105.01598,332.47,0.39,0.36,2023-04-26,0601,1,nominal,2.0NRT,300.23,2.06,D
56.59096,74.09258,367,0.48,0.64,2023-04-26,0612,1,high,2.0NRT,298.67,9.94,D
56.58852,74.08601,367,0.48,0.64,2023-04-26,0612,1,high,2.0NRT,295.24,9.94,D
28.81625,104.31998,329.46,0.4,0.37,2023-04-26,0601,1,nominal,2.0NRT,304.46,4.02,D
56.58609,74.07948,367,0.48,0.65,2023-04-26,0612,1,high,2.0NRT,295.38,14.26,D
56.59592,74.08654,331.49,0.48,0.64,2023-04-26,0612,1,nominal,2.0NRT,293.81,9.94,D
28.82026,104.32325,332.47,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,303.17,3.77,D
56.59349,74.07999,340.04,0.48,0.64,2023-04-26,0612,1,nominal,2.0NRT,293.58,9.94,D
56.59106,74.07344,355.37,0.48,0.65,2023-04-26,0612,1,nominal,2.0NRT,295.12,14.26,D
28.81959,104.31923,330.35,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,304.02,3.77,D
56.59138,74.01602,332.82,0.48,0.65,2023-04-26,0612,1,nominal,2.0NRT,293.79,7.39,D
28.82691,103.53233,328.82,0.42,0.38,2023-04-26,0601,1,low,2.0NRT,302.52,5.52,D
56.58894,74.00945,354.99,0.48,0.65,2023-04-26,0612,1,nominal,2.0NRT,297.79,7.39,D
55.92484,72.26479,343.09,0.58,0.7,2023-04-26,0612,1,nominal,2.0NRT,290.95,9.31,D
30.44711,117.23786,335.46,0.43,0.62,2023-04-26,0601,1,nominal,2.0NRT,295.25,4.81,D
56.23027,72.90488,326.14,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,291.24,11.13,D
28.96394,103.87946,333.01,0.41,0.37,2023-04-26,0601,1,low,2.0NRT,301.02,4.89,D
56.22749,72.89766,354.84,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,300.3,11.13,D
56.23263,72.8912,367,0.54,0.68,2023-04-26,0612,1,high,2.0NRT,298.01,11.13,D
29.24194,105.34925,333.01,0.39,0.36,2023-04-26,0601,1,nominal,2.0NRT,302.99,1.45,D
56.23541,72.89842,343.17,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,292.71,11.13,D
30.73111,117.6576,330.14,0.46,0.64,2023-04-26,0601,1,nominal,2.0NRT,296.41,5.52,D
56.2272,72.89989,367,0.54,0.68,2023-04-26,0612,1,high,2.0NRT,296.95,22.28,D
29.4494,104.24218,337.47,0.4,0.37,2023-04-26,0601,1,nominal,2.0NRT,300.97,3.59,D
56.23236,72.89349,367,0.54,0.68,2023-04-26,0612,1,high,2.0NRT,298.99,7.84,D
56.22953,72.88627,332.51,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,295.23,7.84,D
27.69785,94.99575,347.07,0.43,0.62,2023-04-26,0601,1,nominal,2.0NRT,289.57,6.16,D
56.26552,72.95881,326.39,0.53,0.67,2023-04-26,0612,1,nominal,2.0NRT,292.93,2.28,D
27.69527,94.99297,338.64,0.42,0.61,2023-04-26,0601,1,nominal,2.0NRT,290.6,7.33,D
56.26273,72.95165,325.44,0.53,0.67,2023-04-26,0612,1,nominal,2.0NRT,293.41,2.28,D
29.50981,103.73315,336.26,0.41,0.37,2023-04-26,0601,1,low,2.0NRT,300.29,2.98,D
56.24031,72.89421,330.78,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,294.49,11.51,D
31.13938,118.17466,331.61,0.5,0.66,2023-04-26,0601,1,nominal,2.0NRT,295.03,3.56,D
56.23469,72.87983,326.17,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,293.36,7.84,D
56.23417,72.85888,367,0.54,0.68,2023-04-26,0612,1,high,2.0NRT,297.63,10.71,D
31.1391,118.1697,337.86,0.5,0.66,2023-04-26,0601,1,nominal,2.0NRT,295.29,3.56,D
56.22287,72.82999,367,0.54,0.68,2023-04-26,0612,1,high,2.0NRT,296.69,13.34,D
30.4847,109.70146,332.33,0.49,0.4,2023-04-26,0601,1,nominal,2.0NRT,290.37,3,D
56.22004,72.82274,367,0.54,0.68,2023-04-26,0612,1,high,2.0NRT,295.97,21.67,D
31.44682,119.35404,326.75,0.59,0.7,2023-04-26,0601,1,nominal,2.0NRT,293.86,4.27,D
56.21718,72.81547,367,0.54,0.68,2023-04-26,0612,1,high,2.0NRT,295.79,21.67,D
30.02468,102.83334,330.36,0.43,0.38,2023-04-26,0601,1,low,2.0NRT,300.89,7.19,D
56.21431,72.80814,367,0.54,0.68,2023-04-26,0612,1,high,2.0NRT,294.46,49.08,D
56.27066,72.95241,325.24,0.53,0.67,2023-04-26,0612,1,nominal,2.0NRT,293.49,4.62,D
30.34196,104.57767,339.65,0.39,0.36,2023-04-26,0601,1,nominal,2.0NRT,305.25,4.25,D
56.26786,72.94522,332.21,0.53,0.67,2023-04-26,0612,1,nominal,2.0NRT,295.11,4.62,D
31.03926,108.91606,331.08,0.46,0.39,2023-04-26,0601,1,nominal,2.0NRT,302.23,15.07,D
56.24545,72.88774,325.21,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,294.65,2.98,D
30.38099,103.73765,339.98,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,309.77,8.67,D
56.23698,72.86607,338.7,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,291.96,10.71,D
56.23136,72.85168,354.73,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,295.42,13.01,D
30.77014,105.98228,335.58,0.39,0.36,2023-04-26,0601,1,nominal,2.0NRT,295.1,3.22,D
56.22569,72.8372,327.56,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,293.4,13.34,D
30.44377,103.80125,333.61,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,305.58,6.21,D
56.21144,72.8008,355.61,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,296.74,49.08,D
56.20856,72.79346,349.14,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,293.03,81.49,D
30.53213,104.0512,332.68,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,303.54,2.87,D
56.23653,72.84528,367,0.54,0.68,2023-04-26,0612,1,high,2.0NRT,296.5,13.01,D
30.56633,104.23821,334.03,0.39,0.37,2023-04-26,0601,1,low,2.0NRT,306.09,2.19,D
56.23933,72.85245,337.96,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,295.29,10.71,D
30.58955,104.19103,338.47,0.4,0.37,2023-04-26,0601,1,nominal,2.0NRT,306.54,1.88,D
56.22519,72.81628,333.34,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,294.19,21.67,D
56.22234,72.809,354.78,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,294.32,21.67,D
30.51885,103.74191,333.8,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,308.46,11,D
56.21948,72.80167,343.85,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,308.07,49.08,D
30.52556,103.74042,330.91,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,304.64,5.05,D
56.21663,72.7944,349.58,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,299.16,49.08,D
30.6933,104.55798,332.85,0.39,0.36,2023-04-26,0601,1,low,2.0NRT,307.13,3.27,D
56.21379,72.78715,353.72,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,302.74,81.49,D
30.57214,103.81184,330.9,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,304.76,4.65,D
56.24169,72.83884,367,0.54,0.68,2023-04-26,0612,1,high,2.0NRT,295.41,15.06,D
30.61203,104.01241,333.94,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,307.59,4.6,D
56.22465,72.79525,367,0.54,0.68,2023-04-26,0612,1,high,2.0NRT,297.59,9.74,D
30.58218,103.8096,335.49,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,309.35,7.14,D
56.21041,72.75885,367,0.55,0.68,2023-04-26,0612,1,high,2.0NRT,295.53,27.16,D
56.2275,72.80254,345.84,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,295.67,13.47,D
30.5417,103.49892,334.31,0.41,0.37,2023-04-26,0601,1,low,2.0NRT,303.99,2.61,D
56.22182,72.78799,332.47,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,292.55,9.74,D
30.54098,103.49471,331.03,0.41,0.37,2023-04-26,0601,1,low,2.0NRT,304.2,3.19,D
56.21897,72.78071,341.36,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,290.6,23.25,D
30.61302,103.90202,332.21,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,306.02,2.87,D
56.21611,72.77343,351.66,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,302.19,23.25,D
30.61165,103.89377,335.38,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,306.37,6.34,D
56.21326,72.76616,343.79,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,291.34,27.16,D
30.64492,104.07372,330.1,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,302.2,1.41,D
56.21556,72.75235,367,0.55,0.68,2023-04-26,0612,1,high,2.0NRT,295.26,27.16,D
30.61567,103.89716,332.62,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,304.89,2.87,D
56.2127,72.74503,343.19,0.55,0.68,2023-04-26,0612,1,nominal,2.0NRT,299.2,45.68,D
30.6197,103.90054,330.76,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,303.74,3.38,D
56.21788,72.73859,331.76,0.55,0.68,2023-04-26,0612,1,nominal,2.0NRT,294.81,6.99,D
30.61832,103.8923,334.37,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,305.26,3.76,D
56.32127,72.98466,338.56,0.53,0.67,2023-04-26,0612,1,nominal,2.0NRT,290.57,3.3,D
30.55823,103.53446,333.28,0.41,0.37,2023-04-26,0601,1,low,2.0NRT,307.06,5.12,D
56.3185,72.97752,333.99,0.53,0.67,2023-04-26,0612,1,nominal,2.0NRT,289.21,6.26,D
56.32639,72.97826,367,0.53,0.67,2023-04-26,0612,1,high,2.0NRT,292.35,41.07,D
30.56852,103.55396,333.7,0.41,0.37,2023-04-26,0601,1,low,2.0NRT,305.08,2.92,D
56.31811,72.95683,367,0.53,0.67,2023-04-26,0612,1,high,2.0NRT,299.81,28.88,D
56.32362,72.9711,339.29,0.53,0.67,2023-04-26,0612,1,nominal,2.0NRT,297.28,31.33,D
30.63852,103.93055,332.82,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,306.35,4.99,D
56.32322,72.95038,367,0.53,0.67,2023-04-26,0612,1,high,2.0NRT,290.46,28.88,D
56.32875,72.96469,334.82,0.53,0.67,2023-04-26,0612,1,nominal,2.0NRT,292.2,31.33,D
56.21912,72.68259,336.57,0.55,0.68,2023-04-26,0612,1,nominal,2.0NRT,294.36,4.74,D
30.63912,103.91335,334.98,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,305.66,2.67,D
56.21625,72.67525,332.12,0.55,0.68,2023-04-26,0612,1,nominal,2.0NRT,294.36,4.7,D
30.63844,103.90923,339.33,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,307.81,2.67,D
56.32557,72.93678,367,0.53,0.67,2023-04-26,0612,1,high,2.0NRT,294.31,10.3,D
30.57649,103.5391,333.29,0.41,0.37,2023-04-26,0601,1,low,2.0NRT,305.28,7.08,D
56.31725,72.91526,367,0.53,0.67,2023-04-26,0612,1,high,2.0NRT,292.61,12.06,D
30.69821,104.23103,333.23,0.39,0.36,2023-04-26,0601,1,nominal,2.0NRT,302.31,1.47,D
56.32833,72.94393,328.11,0.53,0.67,2023-04-26,0612,1,nominal,2.0NRT,292.61,10.3,D
56.31448,72.9081,355.15,0.53,0.67,2023-04-26,0612,1,nominal,2.0NRT,299.04,12.06,D
30.58731,103.54104,334.43,0.41,0.37,2023-04-26,0601,1,low,2.0NRT,306.81,6.11,D
56.32792,72.92318,347.97,0.53,0.67,2023-04-26,0612,1,nominal,2.0NRT,293.29,14.88,D
31.19023,107.45355,331.47,0.41,0.37,2023-04-26,0601,1,low,2.0NRT,304.89,3.35,D
56.22656,72.66212,338.86,0.55,0.68,2023-04-26,0612,1,nominal,2.0NRT,296.99,8.16,D
56.35789,72.98122,367,0.53,0.67,2023-04-26,0612,1,high,2.0NRT,293,16.43,D
30.7287,104.24963,332.9,0.39,0.36,2023-04-26,0601,1,low,2.0NRT,307.33,4.26,D
56.33861,72.93116,367,0.53,0.67,2023-04-26,0612,1,high,2.0NRT,295.15,9.75,D
30.65257,103.76463,331.94,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,306.71,4.51,D
56.35515,72.97411,334.75,0.53,0.67,2023-04-26,0612,1,nominal,2.0NRT,292.24,10.17,D
30.66484,103.81776,333.79,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,307.47,4.93,D
56.3524,72.96694,338.64,0.53,0.67,2023-04-26,0612,1,nominal,2.0NRT,290.91,10.17,D
30.66133,103.77559,334.34,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,307.19,6.6,D
56.34137,72.93832,343.76,0.53,0.67,2023-04-26,0612,1,nominal,2.0NRT,290.14,12.53,D
30.75724,104.21393,331.19,0.39,0.36,2023-04-26,0601,1,low,2.0NRT,304.76,1.47,D
56.22598,72.64086,326.34,0.55,0.68,2023-04-26,0612,1,low,2.0NRT,298.21,5.05,D
56.363,72.97477,367,0.53,0.67,2023-04-26,0612,1,high,2.0NRT,293.4,16.43,D
30.74386,104.05297,333.71,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,307.04,3.06,D
56.36026,72.96766,351.49,0.53,0.67,2023-04-26,0612,1,nominal,2.0NRT,294.08,10.17,D
30.74319,104.04888,332.6,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,305.88,3.06,D
30.74651,104.04815,331.08,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,305.41,4.82,D
56.34371,72.92468,337.79,0.53,0.67,2023-04-26,0612,1,nominal,2.0NRT,293.96,9.75,D
30.74313,104.02766,332.61,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,306.49,3.2,D
30.75384,104.05078,339.71,0.4,0.37,2023-04-26,0601,1,nominal,2.0NRT,304.27,2.76,D
56.27674,72.75151,329.71,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,294,3.05,D
30.75182,104.03849,331.29,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,305.18,2.83,D
56.87716,74.33057,367,0.46,0.63,2023-04-26,0612,1,high,2.0NRT,297.98,16.45,D
30.75446,104.03367,332.31,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,305.8,3.27,D
30.77592,104.14328,333.05,0.39,0.37,2023-04-26,0601,1,low,2.0NRT,306.51,2.76,D
30.86565,104.61382,334.33,0.39,0.36,2023-04-26,0601,1,low,2.0NRT,307.94,5.36,D
56.34883,72.91826,340.7,0.53,0.67,2023-04-26,0612,1,nominal,2.0NRT,293.68,5.08,D
30.86372,104.60177,334.16,0.39,0.36,2023-04-26,0601,1,low,2.0NRT,307.63,3.64,D
56.38143,72.98335,325.86,0.53,0.67,2023-04-26,0612,1,nominal,2.0NRT,291,5,D
30.79916,104.15929,335.42,0.39,0.37,2023-04-26,0601,1,low,2.0NRT,306.89,3.15,D
30.79849,104.15521,334.36,0.39,0.37,2023-04-26,0601,1,low,2.0NRT,308.35,3.15,D
56.51222,73.30702,353.05,0.51,0.66,2023-04-26,0612,1,nominal,2.0NRT,306.68,57.94,D
30.80314,104.16264,333.26,0.39,0.37,2023-04-26,0601,1,low,2.0NRT,303.31,3.07,D
30.79582,104.11777,332.94,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,303.94,3.34,D
56.5096,73.30009,345.83,0.51,0.66,2023-04-26,0612,1,nominal,2.0NRT,293.18,30.17,D
30.76621,103.93751,332.55,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,306.44,3.86,D
30.8038,104.14561,333.34,0.39,0.37,2023-04-26,0601,1,low,2.0NRT,305.09,3.29,D
56.30624,72.76836,332.43,0.54,0.68,2023-04-26,0612,1,nominal,2.0NRT,293.59,2.88,D
30.79914,104.11705,333.41,0.4,0.37,2023-04-26,0601,1,low,2.0NRT,306.22,2.53,D
56.51727,73.30071,367,0.51,0.66,2023-04-26,0612,1,high,2.0NRT,295.77,57.94,D
